Day of the Year,Temperature,Irradiance,Pressure,Rainfall,Observed Demand,Predicted Demand,Delta
47.0,28.190360674607845,25.39697667736694,19.775817556030972,0.03429617407058933,187.9,185.64361297080336,-2.2563870291966452,
201.0,14.666576397758487,9.135628256305552,11.159146256657104,9.079950017896547,231.1,219.13642273662995,-11.963577263370041,
239.0,18.16419309431951,13.074078466197914,10.286237958574612,0.18703957401886057,197.6,199.01799976212803,1.4179997621280336,
355.0,30.392430023050974,31.41119627164712,18.413725758219083,0.03683878907683123,205.6,182.54308257412774,-23.056917425872257,
51.0,30.550264457955556,25.61086243307854,23.146690266810413,0.0654355116451619,209.6,203.86868739298603,-5.731312607013962,
346.0,22.2789527216244,27.519624137648957,13.972704689819553,0.43765440508763276,151.0,162.81997614380552,11.819976143805519,
203.0,16.151317525218218,11.920724971378279,7.490865211350498,0.29710419546504324,201.1,214.90002870838512,13.800028708385128,
282.0,26.892425656763436,23.652468032964045,14.087122210186315,0.011485224688141468,154.9,169.0213422875139,14.121342287513897,
73.0,26.985991043466516,13.11587990944035,21.48943372140753,3.9084279054290336,200.9,187.5997119307539,-13.300288069246108,
43.0,27.614447217645278,25.891787342781896,15.933559174464165,0.014118458241091425,176.5,175.9907706405273,-0.5092293594726982,
154.0,22.78634402943108,10.127412200384253,15.364556928522598,0.13100896665353642,182.5,185.02408001593545,2.5240800159354535,
316.0,26.220883104358087,28.42265308507016,16.156314366617558,0.02702289182994341,170.7,169.09241324161033,-1.6075867583896581,
325.0,21.89948624049041,28.45121762623582,9.047824745295065,0.3842186876539133,163.5,163.2822186906213,-0.21778130937869378,
364.0,24.704432745769793,16.41190700265452,20.966246967243272,3.6531510049015385,166.4,174.89909885804116,8.499098858041151,
299.0,21.762585037918374,25.060486561266128,11.621112105371743,0.04788725656929796,164.0,162.14308059856717,-1.8569194014328332,
278.0,20.428917959718046,22.459297012482107,8.24788425245697,12.315681386253818,162.0,164.93839482667585,2.9383948266758466,
61.0,26.921417157292463,20.73055628755598,20.2310200644303,0.7480591320562043,189.8,182.9391909862032,-6.860809013796825,
332.0,21.961597936727795,7.190280220153984,19.88401357531278,1.9844577317704046,188.6,175.56982711091996,-13.030172889080035,
154.0,14.403717307350394,7.225794020391114,9.456263307259459,0.04402902459787549,233.7,229.33485146730794,-4.3651485326920465,
9.0,24.968841271257283,27.675972100184012,16.433534823301336,1.0510783980142973,160.2,169.57159262676691,9.371592626766926,
188.0,17.098743978836303,10.907573822592417,9.555585294161261,0.3909815037747848,205.1,212.25371207754773,7.153712077547738,
357.0,25.369007759269387,26.53683695799063,16.75774267008176,1.1445034524302524,152.8,168.29268343901595,15.492683439015934,
264.0,19.48948589060612,10.283252540434756,15.199684664629963,0.5246980002467844,187.1,187.67652221147546,0.5765222114754636,
127.0,21.674432122172266,13.457107764877106,10.534257115457681,0.059398533478654356,191.8,185.6275424806217,-6.172457519378298,
74.0,28.61157294136288,20.7333284936822,21.337512834105425,13.741299263647003,187.1,187.45528517715982,0.35528517715982844,
235.0,14.130562098915716,14.050801392331307,7.34238791057689,1.056811825415625,206.6,209.0782813194559,2.4782813194559026,
222.0,13.870659331266312,13.223431591583132,6.538665964059139,0.5113162433538596,210.8,214.9228179792838,4.122817979283781,
72.0,32.35033833922848,22.40348716025537,19.00293039436565,0.010359345777163327,195.6,197.6378090471506,2.0378090471506027,
159.0,17.715727532188527,6.79475960389037,9.761560600573576,0.1991189283774427,226.4,221.10040782893174,-5.299592171068269,
17.0,29.506608039045116,22.74813656093528,23.97732106052013,0.23177649936932124,212.0,204.16908718842137,-7.830912811578628,
233.0,17.787594826891546,15.27322220792728,8.825352597969621,0.4541660892312222,184.1,194.03738109061365,9.937381090613655,
36.0,27.731943023441147,28.888358842844013,12.285901212455606,0.007839844670187439,161.7,172.67670940684422,10.976709406844236,
206.0,17.929381911982833,12.009199474589487,10.874343150343636,0.0753500236612797,214.9,202.96116477331347,-11.938835226686535,
24.0,28.754467234830777,16.875886091447978,21.077716456358154,1.0901350007048591,219.7,193.32249403327046,-26.37750596672953,
23.0,25.082805207098634,21.37207447794994,18.476287725736867,9.753274430876523,174.0,172.63593421469048,-1.3640657853095206,
179.0,11.608977945002893,4.51647831505841,10.550327044233526,1.0599772506137282,233.6,237.51859848030097,3.9185984803009717,
117.0,24.154680711285717,13.815942416956501,16.11140291589953,0.1702758248533754,175.1,176.8685039493696,1.7685039493696024,
104.0,23.006263735981364,14.621626829749568,17.125226651067422,8.469802765011595,176.4,174.96789889923159,-1.4321011007684206,
60.0,26.330598156718562,22.171096535652712,17.44119541830251,0.07336199009079349,174.9,175.03984168139112,0.1398416813911183,
133.0,21.352401680715914,6.080587188826509,19.734593440334162,11.882363943352756,191.5,186.78537263769667,-4.714627362303332,
21.0,27.662323530115792,14.101823635616558,23.716885833060918,3.5470977936428323,217.5,197.99046535679003,-19.509534643209975,
227.0,19.82473723224531,14.89269970832803,7.093177590818787,0.0024957050490001117,216.6,193.87591781521073,-22.724082184789268,
82.0,25.13342238875465,13.663556930631682,20.837071287621633,0.19530818431760058,182.6,182.6223128187604,0.0223128187604118,
269.0,21.58149102361025,16.7942105583836,9.023771046310266,0.508132835194154,182.1,180.477445576829,-1.6225544231709819,
284.0,24.246922659510467,24.076628164540285,9.42437905186467,0.043468674850159095,156.0,165.40133917046785,9.40133917046785,
136.0,16.892593425390043,9.343040186113374,10.362856105662686,4.151853938546332,199.9,212.53166113789845,12.631661137898448,
240.0,19.97302873109561,15.362574786462899,13.192993967492315,2.422920515120572,179.4,181.1734788150988,1.7734788150987981,
96.0,27.349924797212736,17.12743033948002,18.029301096793997,2.790709548164167,173.0,178.44192543954264,5.4419254395426435,
56.0,27.702932786335005,24.48601038077629,17.500408519040615,1.0982704149152194,167.5,178.25958176098092,10.759581760980922,
241.0,17.931708680887443,16.92924727713136,6.820865320927233,0.0390998665087579,195.1,188.9742272497238,-6.125772750276184,
359.0,28.10179365210665,26.9541973048332,20.14914705180481,1.635764183028413,160.3,178.9669007243843,18.666900724384277,
326.0,26.73044569952958,21.003633400203295,17.157778881416,0.018306533710069087,195.5,172.65845460990826,-22.84154539009174,
307.0,21.611698915438847,22.662484379552662,14.417837060926493,5.654478966098888,168.7,162.21394649367812,-6.486053506321866,
259.0,22.431086960375506,18.46883039283568,13.779921516486759,16.899756769764217,183.3,170.6285231616676,-12.67147683833241,
232.0,19.576784937566966,13.661833989167267,10.39869145133292,0.28680071870894935,200.4,193.7469890619614,-6.653010938038619,
253.0,16.6874254170404,16.588533330578848,7.0932296397843135,0.5399184313010604,202.9,191.97755238678812,-10.922447613211887,
300.0,25.07203592893585,26.3390810335549,14.473198327087355,0.05096817278095796,165.7,165.60683209298935,-0.09316790701063837,
349.0,22.297178646393725,29.994740350082957,8.157452017817237,0.1691447384303487,162.8,166.99527755124132,4.195277551241304,
23.0,25.897151417393314,21.31106392955703,19.51677956370997,1.0521821240900762,189.7,179.68926033698182,-10.010739663018171,
162.0,16.776269052974197,5.83149585186182,14.781523868671474,6.128088171921863,211.0,206.98574198289228,-4.014258017107721,
172.0,15.896452336640026,10.813655562730174,7.097041478260598,0.0607461301290108,233.2,219.5680534421896,-13.63194655781038,
138.0,16.79360736892221,10.435614648525881,10.029652704001862,5.415986349963516,203.9,210.24177848443452,6.3417784844345135,
113.0,24.31740622258933,12.399878882896783,20.00687370805399,2.1162988912951417,182.1,180.0873644272825,-2.0126355727174996,
266.0,24.82693001678281,21.027300766396266,10.555414752495096,0.0384217104073555,172.2,168.44662101783234,-3.7533789821676464,
312.0,26.735691490649746,24.41823769553462,16.56939501013552,0.14742164241830005,168.7,170.75913246645263,2.0591324664526383,
49.0,32.84121316712081,23.283244615546913,20.928143152305108,0.2289683125287918,194.7,206.47121041214248,11.771210412142494,
54.0,24.834634812054123,13.56712809751111,19.1875046387761,1.06660158504696,172.3,179.73054572992902,7.430545729929008,
274.0,19.839582394218304,12.17215726600712,11.793252212319596,0.12856451938043834,183.5,192.119231307552,8.619231307552013,
243.0,23.931680751828395,17.160064036047153,9.847963889952617,0.0004131816696197826,171.6,176.72969697683996,5.129696976839966,
59.0,29.067152687617455,21.799318154548708,19.782284834681448,0.1545783002371137,203.4,188.65596765177082,-14.744032348229183,
219.0,16.732470267088075,12.070259240620791,9.542623260198544,0.539270897294869,188.2,208.73719980759853,20.53719980759854,
48.0,24.29402844798124,18.141075263977033,18.914690487047174,6.024286106307108,178.3,174.157861132687,-4.142138867313008,
133.0,22.27334959877892,12.47582305093638,14.777828053549056,2.154178098007549,185.1,181.40801819901483,-3.691981800985161,
182.0,16.930012410431576,10.728474771558528,7.640497387204873,0.06043117501820219,219.1,217.03533453410108,-2.064665465898912,
275.0,23.535653290549618,21.592314678409007,13.380439475018045,2.88483919301325,172.3,165.12074729040853,-7.179252709591481,
243.0,19.31241353457964,14.76708375111969,10.994463262357383,0.17048816455336022,188.2,188.83089952683477,0.6308995268347815,
128.0,16.268225545378918,11.394674286056446,6.684092628191046,7.880783942493565,201.6,211.80258370730422,10.202583707304228,
192.0,18.921417043742885,11.45110537350224,8.715397477524553,0.16939305860148185,207.4,207.19697913403937,-0.20302086596063873,
194.0,14.30066916344592,9.362711745875043,9.020397601278551,0.4006215821967903,228.7,226.22715421605525,-2.4728457839447344,
238.0,17.06626631047975,12.393650142859295,10.657759157563921,1.5570421988556047,205.7,202.8142164631954,-2.885783536804581,
263.0,24.208927290306843,19.737958028741915,8.739623957138214,0.12437872408823036,169.3,171.62266495170405,2.3226649517040414,
161.0,18.01274299458239,9.357013591866176,13.423634295089588,3.8866037885557527,210.6,201.86676307936884,-8.733236920631157,
259.0,22.336347737841876,17.009585843775664,15.163227968803922,0.03812552382288873,176.5,172.8434426337033,-3.6565573662967097,
40.0,29.87080275212149,26.82335823296952,18.07306324072994,1.5727750791343622,182.7,187.81120950589545,5.111209505895459,
7.0,25.157914929484686,12.233441855581779,19.2696980518814,1.2944895046497278,191.0,182.21925631853804,-8.780743681461956,
152.0,18.12779928157405,8.980428362882442,9.795029164618532,0.041700886000603954,198.5,212.99504564364022,14.495045643640225,
67.0,23.500841637026028,16.782564322829696,17.696127491865976,1.900014320158574,170.3,173.3431180726594,3.0431180726593823,
270.0,24.784842475352804,20.762241581821776,12.809640421866062,0.04492800265825121,178.3,168.06584179496917,-10.234158205030838,
358.0,24.533976846490336,29.24753665008812,12.559932247535777,0.24143834539981762,167.3,167.14534539887157,-0.15465460112844198,
199.0,17.16780764398074,11.660179519574365,8.858957935080294,0.6054416610052059,199.0,210.9215594707751,11.921559470775094,
344.0,20.658158056971764,16.75049800266617,12.770407939346878,19.95170999858938,175.7,170.05786873083125,-5.642131269168743,
251.0,21.846780559361687,18.46246715152935,12.851446712079285,0.02088394488457189,178.9,172.21620862528903,-6.683791374710978,
162.0,21.97469600801241,10.920621379401114,12.935275369452036,0.5457568974108069,197.5,190.07667951570446,-7.4233204842955445,
143.0,15.399861802462203,6.993497090834398,9.268502182328259,25.843981925949787,210.0,222.66598292172492,12.665982921724918,
269.0,15.832192640244376,15.01410628693489,9.71642521143266,1.971903334114606,169.4,194.78647971848213,25.38647971848212,
89.0,21.970885673736575,17.04934823580963,13.604050926069284,1.6254162661385374,173.0,171.31580087162823,-1.6841991283717732,
164.0,19.247756307808768,9.238091114204051,12.482004760820422,0.6457808429765257,208.6,202.11550569619993,-6.484494303800062,
57.0,28.52828003288636,22.917194440092235,16.114872567125452,0.2189942956512623,193.7,178.81423830887408,-14.885761691125907,
246.0,19.433232649941104,16.69230390917695,11.119440157151264,0.002502711528851847,166.9,181.89824640367166,14.998246403671658,
52.0,26.473763864111266,19.6575819945194,22.424468097809328,19.843434249444357,188.3,184.3503374729118,-3.9496625270882078,
288.0,22.31982802469593,20.59378407802768,14.79421013894169,0.06510721404359442,171.1,166.95374119538158,-4.146258804618412,
72.0,23.19182255830224,7.369646274229101,17.39149858305592,2.502487273863763,196.0,182.84316357818156,-13.15683642181844,
254.0,27.818715885507213,19.126476702270875,12.210539579490877,0.05415337370289902,159.7,172.52416903323277,12.824169033232778,
330.0,25.15615028663241,23.773452279864806,17.00328011454916,0.8223099414580258,176.8,168.29157346851642,-8.508426531483593,
237.0,16.64387529091149,16.125714820081633,6.675811538511419,0.17527064658525163,207.5,195.1878452721954,-12.312154727804597,
51.0,24.2152343152191,10.169794652352358,19.780904512579664,4.400648193355835,196.9,181.72260782974863,-15.17739217025138,
316.0,21.333807461510947,17.01362616931302,15.740742801934603,25.262570271773633,174.6,172.01517977025983,-2.58482022974016,
235.0,23.758807072287983,10.236179589723935,12.323884064775408,0.4031640806833988,178.8,190.387014487253,11.587014487252986,
117.0,22.290200612055195,14.17223261230506,14.368188942544363,0.02260245568007405,182.1,178.1152735974406,-3.984726402559403,
261.0,32.00583497657507,20.24491192090072,10.577275987427514,0.03601275145774181,174.1,179.22714699833665,5.127146998336656,
333.0,30.13187277507104,23.934480818888936,17.566188024455542,0.027923118029920344,196.8,181.5657855829929,-15.23421441700711,
8.0,25.218001163520213,29.802669194848356,14.165421975871483,1.6437615268228096,148.6,167.44636024460414,18.846360244604142,
55.0,24.862382204237075,19.424330184484376,14.512724415675303,5.069015342197253,172.0,168.19378602351662,-3.8062139764833773,
63.0,30.892599038964796,22.99458820056745,19.90266189585241,0.07679391206023124,214.9,195.3825176003873,-19.517482399612703,
25.0,26.567266589511988,20.739253709489358,20.14046963196039,0.13266528545576667,188.7,183.6372283360342,-5.062771663965776,
309.0,21.844913894541563,13.162048357790574,18.242690785238363,14.285071426704391,175.0,172.27511715616083,-2.7248828438391683,
351.0,25.979210529274464,22.63391283879415,17.10149523607376,0.2766384500716917,176.3,170.71563692109217,-5.584363078907842,
168.0,18.76625284075478,10.929083508906881,9.56167634353972,0.00940364982007154,201.2,206.5470950865634,5.3470950865633995,
109.0,22.85687765116621,15.873114984525946,12.84975433840331,0.017848274957322146,176.1,174.69165428959988,-1.4083457104001127,
65.0,22.616647916861314,3.8838564609544415,23.511737823729092,12.18844340596551,196.8,191.56545154082454,-5.234548459175471,
38.0,23.55959235635259,16.947524453344915,15.234892797498613,2.6889584778325344,176.6,170.31445699088246,-6.285543009117532,
315.0,29.667606776186727,28.37775067478357,19.023596576111597,0.18264863089753147,169.2,181.4341790625044,12.23417906250441,
83.0,20.73161743491387,6.017395944065118,18.696704951949247,4.573118525996208,183.3,185.1245383485965,1.8245383485964908,
88.0,26.778472527703606,15.322307928811801,17.255625241204957,0.13400991159767428,191.7,178.0550166343936,-13.644983365606379,
28.0,31.297442430442928,27.864923033826035,24.02565300551501,1.5956847057801595,200.7,209.1675991551656,8.467599155165601,
247.0,21.332976168108623,17.126474969127358,12.369856723347771,0.05031406161922587,180.7,176.37452387967244,-4.325476120327551,
99.0,20.28268983279218,17.096867865166352,9.128897320386573,0.09689652992964609,149.3,175.06403298809832,25.764032988098307,
56.0,23.794212655317338,8.31843249855854,24.22222733106222,23.40452834286615,196.5,192.41254663643625,-4.087453363563753,
300.0,22.962813390394267,26.915872336419255,6.608793071428074,0.04840170606515581,160.8,165.39237450908348,4.59237450908347,
228.0,18.074449684706693,11.57495072848088,13.842904162931,5.733521563726983,188.5,193.6642971647661,5.164297164766111,
268.0,20.214730774614655,19.749918093563323,8.023859404084941,0.04350932566347136,158.2,173.84949284709907,15.649492847099083,
365.0,38.374974353275114,26.874853405113956,15.871884967874415,0.0035219682924197845,208.2,207.17517409287535,-1.0248259071246366,
211.0,23.71512012377706,12.737933115937155,12.731760318958111,0.055695946750199454,172.4,184.16436919660273,11.764369196602729,
42.0,29.449451165764728,27.92471780510691,15.483706522890923,0.07122434815287239,200.7,181.83872216557492,-18.861277834425067,
108.0,26.13391467695506,15.86961738253234,16.7347875450199,0.21602246167347897,184.7,175.92344590875834,-8.77655409124165,
50.0,29.806021640773178,22.462346700503872,19.919720564612845,0.13353264425909664,211.2,192.13193022625265,-19.06806977374734,
283.0,25.615311983019513,13.935715767208555,14.954790334644498,0.27487792397998173,157.2,176.35845158210347,19.15845158210348,
326.0,21.328153413762774,29.26713724980412,6.786559643099263,0.3390685622136701,162.7,165.15863387743505,2.4586338774350622,
304.0,27.31116893715293,26.696762874148643,9.038606604008537,0.015963099383654582,167.4,171.433140165334,4.033140165334004,
90.0,23.04770755248458,17.332068953592408,14.305792717054103,2.73607358143594,173.0,170.42450480835305,-2.575495191646951,
251.0,21.165564846942882,18.098342547556815,10.330060770704849,0.012640819265655983,175.7,176.01718765213562,0.3171876521356296,
62.0,26.033428750810533,16.010600453676687,20.98367161590778,1.0812937368589084,186.4,184.11292607042998,-2.2870739295700275,
114.0,25.12744745076802,14.224428789722255,19.363215267477877,0.5662988265302248,179.8,178.97718386875238,-0.8228161312476345,
242.0,15.197174408036817,9.082386583600748,10.703335242233198,30.556715130090904,221.6,211.96813923816848,-9.631860761831518,
240.0,20.32837841172277,16.59204831485333,8.578732451695648,0.004729354035820411,204.1,184.31322650486538,-19.78677349513461,
241.0,22.120147635389603,16.385006500666695,13.039439183057086,1.5121234413405669,181.2,176.22477457245134,-4.975225427548651,
350.0,25.223888754536436,12.32550998166482,22.32653196255487,6.906980067940687,189.3,179.93012412216294,-9.369875877837075,
200.0,16.928842630007832,10.080810979066994,10.323607223319817,1.188917766005755,200.8,213.72381205860285,12.923812058602834,
124.0,19.598234617282227,13.795152221721091,8.650494192022476,0.09975584154661382,180.0,190.82071686560843,10.820716865608432,
70.0,23.21461586272416,17.98527028339276,16.64860897805714,2.152869400000515,178.5,170.7734546488141,-7.726545351185905,
33.0,21.487601115664198,7.077074631927888,21.84016081885663,8.141865916953549,197.3,184.6747988526354,-12.625201147364606,
25.0,32.71635715143479,14.070401305614121,23.662439088079214,0.0339434920273612,224.4,211.53322437395317,-12.866775626046831,
213.0,16.59510400062883,12.542919666178598,9.368678284001934,0.019651706178386238,208.7,207.77199482580207,-0.9280051741979207,
267.0,21.774919343878437,20.166583725451034,8.59516086746728,0.08196420223442387,171.7,171.19991982388535,-0.5000801761146363,
274.0,17.36213166643324,16.084180088279258,12.013588798884538,8.438640768800097,175.8,181.90063001242743,6.100630012427416,
20.0,27.049888120990676,21.44918170030966,19.655046227487535,0.01619746054514534,175.4,183.98684028422952,8.58684028422951,
347.0,23.884713715940023,18.46518411047778,14.866606059197641,0.14260196799281072,181.9,168.64866539760402,-13.251334602395985,
214.0,18.291872830148538,12.960795832052316,10.052787235426239,0.016172131256206253,196.9,200.48683688328833,3.5868368832883277,
328.0,25.926154834086383,9.46411730601864,22.40120535918867,4.470663630093704,187.6,183.25404989656752,-4.345950103432472,
165.0,19.165448729680552,9.816821312091324,14.065972590709611,3.449793370703585,189.3,195.96698660026445,6.666986600264437,
32.0,29.556371304043658,24.833373668013095,20.455868276351904,1.0758533992074342,198.8,193.08287287087225,-5.7171271291277606,
162.0,15.06111234414812,9.42298779095053,9.560645281873226,6.279391252713668,235.0,221.77480111413016,-13.225198885869844,
337.0,23.551355390949055,16.501601106819304,17.254688622385746,6.1248104505436105,185.8,168.26279115529582,-17.537208844704196,
202.0,15.421526363234515,7.317765610178112,12.06610437584033,5.590692806561293,230.8,219.02348300434332,-11.776516995656692,
2.0,27.739789603935623,26.315729849735952,21.75287632819522,0.6913767302096735,172.1,190.39123726398216,18.29123726398217,
23.0,25.010972258928152,24.155557199604235,19.105182880322026,2.0243061746091713,164.5,174.65045386482873,10.150453864828734,
78.0,23.172785312365352,12.160514979749935,20.211069542454084,22.6477569457371,169.5,181.41302370174316,11.913023701743157,
209.0,18.37438708053389,11.999265036100546,9.381319408482808,0.028003682985314905,214.9,205.47446238863324,-9.425537611366764,
69.0,29.5292640832581,22.42785717288978,20.588482404141757,0.057206619778819516,182.6,191.90433363419808,9.304333634198088,
84.0,24.919930141649846,5.9262108543438625,19.588202035554588,4.095305714964399,196.6,185.44168312037849,-11.158316879621509,
131.0,19.632956466684796,11.863310257585352,9.118224921163325,1.4963027869917966,185.8,197.95474467727422,12.15474467727421,
35.0,33.63197989314909,25.253386297920393,22.077381897443246,0.010979164033614158,207.8,213.80004720618805,6.000047206188043,
15.0,30.18796698844202,29.691038363229254,18.52144561621163,0.8293602811759192,175.2,191.13541533764615,15.935415337646162,
350.0,32.94096747294796,30.832732647316355,18.26501815980356,0.16405476544816122,183.8,190.9339000745455,7.133900074545494,
282.0,24.693330995327827,24.05759978019592,12.069313792359448,0.017014896305960408,157.3,165.06831191450016,7.768311914500146,
80.0,25.002046242931144,16.401410448545743,17.30975224494746,0.07916424098319925,175.5,175.23677485000545,-0.26322514999455393,
155.0,18.561343810653803,8.995780948717616,12.734436640665558,9.241105551003608,212.7,203.5910989855021,-9.108901014497889,
73.0,28.75521053981378,18.963998996716526,20.85023803285208,0.009802707665028701,195.0,190.00211763244755,-4.9978823675524495,
113.0,24.507154231571565,15.462665397573705,12.5427500835974,0.0008105685426031777,171.4,174.93928400916607,3.5392840091660673,
47.0,25.275910281691555,21.232017874700606,21.310612092480703,6.602157485395279,179.4,179.63841089352957,0.23841089352956146,
146.0,21.398847794578618,10.311710614485005,11.062243176052684,0.6932046472456652,176.7,196.16314021199528,19.463140211995295,
252.0,19.599886037260617,10.863898624574857,14.795263710887825,5.013919043068226,193.2,187.74509831280008,-5.454901687199907,
15.0,28.442937838200173,27.59517041139754,19.12522105821819,1.0758109640067994,198.3,185.71695641586385,-12.583043584136163,
198.0,13.991380235909322,11.127307178022718,8.037037623850294,2.4277359730265617,214.3,222.23631768059138,7.936317680591372,
230.0,19.825768907179032,11.29880834693377,10.62504224668499,0.13492162082796913,207.7,200.86933904593417,-6.83066095406582,
306.0,28.549327507834686,23.847002990425636,16.659584113619506,0.06323996762804737,178.1,175.24962932107223,-2.85037067892776,
80.0,19.962824176992488,3.8044512320992605,20.433197587968515,82.36025871242171,175.1,190.1457414822626,15.0457414822626,
18.0,30.563732618555623,24.19801725309626,19.784452614116855,0.2699721201174587,199.6,196.42995275986937,-3.1700472401306286,
22.0,32.60305754787924,28.819341650135904,24.45956815334492,1.7829032734163102,237.3,215.3357607912519,-21.964239208748126,
141.0,22.617964132774468,10.57559311264579,13.791818707285763,0.23765967115396003,188.0,186.80862138332972,-1.1913786166702778,
131.0,18.69245166038311,5.157660510575505,16.850151497819265,9.59517002085852,204.3,195.71755016595424,-8.582449834045775,
214.0,18.513254232026608,10.01746138090574,12.391494791096031,0.2598797044766053,202.6,202.97163539399233,0.37163539399233514,
108.0,22.39836374733406,13.991706458739248,14.874068226697087,0.05751001750865259,175.3,177.5603909057736,2.2603909057735905,
349.0,29.488086908160497,21.998659798305503,18.480377976487443,0.43953239672466987,181.1,181.58060339880694,0.4806033988069487,
21.0,27.435163343588666,29.77208496289489,15.19217803128675,0.05878101793595923,179.0,175.26196838661662,-3.7380316133833844,
212.0,17.307706736683354,12.316385747517295,11.13947717795699,0.04766986577925371,207.0,202.62943283551033,-4.370567164489671,
357.0,26.719786923528147,14.249511554988198,22.698166446073017,5.618314538540796,191.5,184.3960657884096,-7.103934211590399,
316.0,25.919666635208632,25.853702689985184,17.85910445087015,0.47293257948642287,156.8,170.2469605429239,13.446960542923875,
288.0,20.41523936241284,18.094734234497754,11.444799530449902,8.551092589643744,171.1,171.72019085443705,0.6201908544370553,
123.0,23.1744389210432,13.948295538680554,15.603375942659383,0.03612861093289721,178.7,177.29165137251303,-1.4083486274869585,
25.0,29.24043499808677,19.629167130401875,22.689929368716452,2.080634783222793,202.8,199.0093236357071,-3.7906763642929207,
154.0,14.259472109103363,4.0001455884926465,12.443821791310453,1.5048643877900105,223.7,224.80938285027545,1.1093828502754661,
245.0,17.56162224056974,15.541202965950976,9.638966315615791,0.07935951373867202,189.5,191.79570702445392,2.295707024453918,
21.0,24.706819476942997,24.452185336598493,15.891966533144528,1.4976285806029748,159.3,168.34841597235294,9.048415972352927,
94.0,28.100862724092387,17.096142355301776,18.54774464359803,0.026178102883762534,158.3,181.7722734267637,23.472273426763678,
6.0,24.17419637707731,10.855298552049002,17.12575330267448,0.3145073172403462,185.0,178.5602425352259,-6.43975746477409,
312.0,23.776450198175443,21.196454122019695,19.374267944943476,12.14299514757124,169.2,168.8316305113579,-0.36836948864208807,
111.0,19.578093118524734,15.547724486668773,9.108263468865742,0.23569762189056137,179.5,182.60268128445512,3.102681284455116,
313.0,20.03841492916926,27.29580577322729,6.1433227412607865,0.20129706432814962,163.5,163.70575386756468,0.20575386756468106,
218.0,19.52757058932665,13.72711063156669,7.204638278249101,0.001822835121706447,210.7,199.30148327473964,-11.39851672526035,
318.0,25.69939357116822,25.475030724346535,16.683170572072513,27.252257456430787,165.0,168.7777735619537,3.777773561953694,
243.0,17.39301176966241,11.55911197755724,12.036102631082382,15.020369493131161,197.3,199.05053657790774,1.7505365779077238,
315.0,23.7941668565501,27.55404427309885,13.481639704533386,0.2338895678666134,167.0,163.67684864774955,-3.3231513522504486,
287.0,23.34596787669169,21.336353466036215,12.47217355523767,0.12145122299461394,177.5,166.56960761799868,-10.930392382001315,
30.0,26.528084841970657,10.57430583340252,23.889188093477404,6.639436014797117,201.0,195.81608768579733,-5.183912314202672,
255.0,18.615895132003427,18.120369328709252,7.955506535164523,0.08317767345674448,185.5,181.59476454454636,-3.905235455453635,
338.0,21.82816916621523,14.561664649976205,18.568396372140228,0.9871329212453152,163.2,170.19041719381244,6.990417193812448,
132.0,22.26758613643137,12.7987040501002,12.980271149220167,0.06265939750878761,188.2,183.40175403977867,-4.7982459602213225,
266.0,20.3504820099445,16.434093946831233,8.987087217599582,0.1315733536051459,180.0,183.61161900820898,3.611619008208976,
345.0,29.704248744613928,28.813602688348244,21.9844141211746,0.4410706231084581,203.0,186.77167738598956,-16.228322614010438,
258.0,27.253564990364087,19.12848699769887,11.375905840895996,0.036375510994547826,168.5,172.24697855827628,3.7469785582762825,
308.0,20.27596929979161,8.353251883260294,16.861762611762902,1.9185069774821084,178.3,180.34755811066879,2.047558110668774,
4.0,41.19919191403311,29.160626742409992,21.288136656728618,0.005688037250739048,228.3,230.21394649131022,1.913946491310213,
48.0,30.463961926640792,26.572283791541608,20.041512425436544,0.004318506306178959,199.8,194.95829164765232,-4.841708352347695,
265.0,18.459222723695145,10.40886166073504,16.12730818258298,9.757612633685774,179.2,185.07143287821225,5.871432878212261,
1.0,27.737268668938928,25.457510346428354,14.776206354612917,0.02067812039066322,172.3,176.95913127777388,4.6591312777738665,
298.0,23.571258938075758,25.005707101761736,13.354421926027248,0.028245920440930255,164.8,163.60463691160749,-1.1953630883925257,
290.0,18.846825002901927,15.588412021474003,13.98487100172394,8.670656192511775,175.2,175.90256023870177,0.7025602387017784,
291.0,20.167729990315483,14.023754513001954,14.86912495038263,2.378207873632572,174.9,177.37301617288276,2.473016172882751,
191.0,16.36693394408956,11.093969094796474,8.740438770434816,0.03627495357376265,218.3,215.39528331716684,-2.9047166828331683,
194.0,14.23894092041124,11.225809552721138,6.601541969223998,0.6564190566446683,206.0,223.27282120435297,17.272821204352965,
48.0,30.890575324968292,26.72672890235558,17.980486818574224,0.015220014512757882,192.9,191.76659681877484,-1.1334031812251624,
239.0,17.72175688298464,16.634556717068534,8.445572471189653,0.005839647432029278,208.7,188.96252309059483,-19.73747690940516,
309.0,26.552091520643497,25.990622844497935,14.489776029285853,0.044746909127425974,169.0,168.61971936862935,-0.3802806313706526,
315.0,19.233029115603667,9.363582994915395,17.349861997700046,14.919616621068991,180.3,177.62793612804415,-2.6720638719558565,
38.0,27.13627784183033,26.093238720877878,19.553968605476978,3.4075640450177636,170.1,180.36319245307413,10.26319245307414,
109.0,24.26801879070419,15.312825808987135,15.119541366365869,0.10503387830666597,173.0,174.71954729722827,1.7195472972282744,
35.0,31.825608418710363,24.339284618976826,22.222028864166425,0.830622557355316,232.5,207.0104136995391,-25.4895863004609,
