date,au.nem.nsw1.demand.energy (GWh),au.nem.nsw1.demand.market_value (AUD),au.nem.nsw1.fuel_tech.battery_charging.energy (GWh),au.nem.nsw1.fuel_tech.battery_charging.market_value (AUD),au.nem.nsw1.fuel_tech.battery_discharging.energy (GWh),au.nem.nsw1.fuel_tech.battery_discharging.market_value (AUD),au.nem.nsw1.fuel_tech.bioenergy_biogas.emissions (tCO2e),au.nem.nsw1.fuel_tech.bioenergy_biogas.energy (GWh),au.nem.nsw1.fuel_tech.bioenergy_biogas.market_value (AUD),au.nem.nsw1.fuel_tech.coal_black.emissions (tCO2e),au.nem.nsw1.fuel_tech.coal_black.energy (GWh),au.nem.nsw1.fuel_tech.coal_black.market_value (AUD),au.nem.nsw1.fuel_tech.distillate.emissions (tCO2e),au.nem.nsw1.fuel_tech.distillate.energy (GWh),au.nem.nsw1.fuel_tech.distillate.market_value (AUD),au.nem.nsw1.fuel_tech.exports.emissions (tCO2e),au.nem.nsw1.fuel_tech.exports.emissions_factor (tCO2e/MWh),au.nem.nsw1.fuel_tech.exports.energy (GWh),au.nem.nsw1.fuel_tech.gas_ccgt.emissions (tCO2e),au.nem.nsw1.fuel_tech.gas_ccgt.energy (GWh),au.nem.nsw1.fuel_tech.gas_ccgt.market_value (AUD),au.nem.nsw1.fuel_tech.gas_ocgt.emissions (tCO2e),au.nem.nsw1.fuel_tech.gas_ocgt.energy (GWh),au.nem.nsw1.fuel_tech.gas_ocgt.market_value (AUD),au.nem.nsw1.fuel_tech.hydro.energy (GWh),au.nem.nsw1.fuel_tech.hydro.market_value (AUD),au.nem.nsw1.fuel_tech.imports.emissions (tCO2e),au.nem.nsw1.fuel_tech.imports.emissions_factor (tCO2e/MWh),au.nem.nsw1.fuel_tech.imports.energy (GWh),au.nem.nsw1.fuel_tech.pumps.energy (GWh),au.nem.nsw1.fuel_tech.pumps.market_value (AUD),au.nem.nsw1.fuel_tech.solar_rooftop.energy (GWh),au.nem.nsw1.fuel_tech.solar_rooftop.market_value (AUD),au.nem.nsw1.fuel_tech.solar_utility.energy (GWh),au.nem.nsw1.fuel_tech.solar_utility.market_value (AUD),au.nem.nsw1.fuel_tech.wind.energy (GWh),au.nem.nsw1.fuel_tech.wind.market_value (AUD),au.nem.nsw1.temperature_max (C),au.nem.nsw1.temperature_mean (C),au.nem.nsw1.temperature_min (C)
09/03/2023,177.0,17841550.0,0.0195,1750.0,0.009372,1216.0,2.52,0.14,10655.0,108871.0,118.4,12143403.0,6.394,0.009056,820.0,973.1,0.5269,1.847,3265.0,7.294,748173.0,0.0,0.0,0.0,6.096,639346.0,10335.0,0.8414,12.28,0.5439,43514.0,27.87,2339665.0,20.81,1776558.0,13.67,1339302.0,28.3,21.54,16.9
10/03/2023,179.4,17594405.0,0.04064,3358.0,0.01653,2272.0,1.808,0.1005,5278.0,114544.0,124.6,12435421.0,5.182,0.00734,622.3,1230.0,0.567,2.17,3847.0,8.583,843978.0,0.0,0.0,0.0,5.42,534002.0,12318.0,0.8391,14.68,0.2617,22107.0,24.33,2064678.0,22.59,1956156.0,5.546,556780.0,27.0,21.74,16.7
11/03/2023,178.8,16662277.0,0.07869,742.0,0.07624,9373.0,1.803,0.1002,5699.0,109670.0,119.3,11500325.0,0.0,0.0,0.0,1944.0,0.5831,3.333,3825.0,8.513,819642.0,494.8,0.6323,94802.0,10.99,1301358.0,12259.0,0.8235,14.89,0.0,0.0,24.2,1177240.0,17.75,1018838.0,9.851,784506.0,28.3,23.78,18.9
12/03/2023,175.1,15351329.0,0.03544,2740.0,0.008866,824.6,11.1,0.6169,27941.0,108064.0,117.5,10412778.0,0.0,0.0,0.0,2826.0,0.6786,4.165,3870.0,8.645,766453.0,0.0,0.0,0.0,11.98,1094955.0,10506.0,0.8039,13.07,0.5974,45612.0,17.78,1535298.0,15.5,1227054.0,12.35,1095394.0,26.3,23.44,21.8
13/03/2023,183.0,14464011.0,0.03321,1950.0,0.04153,3528.0,13.55,0.7528,47095.0,109632.0,118.9,9717470.0,0.0,0.0,0.0,3240.0,0.6307,5.138,3665.0,8.187,669165.0,0.0,0.0,0.0,9.372,820716.0,6959.0,0.7774,8.951,0.0,0.0,13.34,755449.0,16.15,1017949.0,26.24,2091010.0,24.6,22.42,21.5
14/03/2023,184.4,20712599.0,0.08061,6786.0,0.06009,12945.0,12.63,0.7015,68289.0,117299.0,127.1,14677304.0,0.0,0.0,0.0,3859.0,0.6507,5.931,4120.0,9.153,1032025.0,0.0,0.0,0.0,14.66,1839098.0,6319.0,0.7032,8.986,0.0,0.0,14.76,1437654.0,15.96,1503936.0,14.32,1450969.0,23.5,21.36,20.3
15/03/2023,187.1,20601024.0,0.108,7252.0,0.09629,14500.0,12.5,0.6944,66426.0,123183.0,133.7,14885725.0,0.0,0.0,0.0,5339.0,0.6855,7.79,4006.0,8.859,986631.0,284.5,0.3635,71354.0,15.58,2084242.0,9429.0,0.7799,12.09,0.1579,10847.0,24.48,1993285.0,18.47,1466478.0,5.518,606760.0,28.0,22.29,18.5
16/03/2023,210.0,129360368.0,0.1525,13767.0,0.1229,251014.0,12.56,0.698,56340.0,113143.0,122.8,73697729.0,100.7,0.1314,490716.0,1098.0,0.5546,1.979,3798.0,8.4,4920542.0,3385.0,4.497,11233523.0,17.18,23452754.0,11105.0,0.7222,15.38,3.233,108123.0,27.01,1645746.0,20.23,2792386.0,23.18,10817155.0,36.0,26.58,19.0
17/03/2023,200.8,55035542.0,0.1211,39921.0,0.08316,41128.0,12.29,0.6826,43229.0,109085.0,118.3,35031342.0,39.64,0.03925,54914.0,2860.0,0.6007,4.762,3511.0,7.744,2401059.0,2827.0,3.751,3819435.0,11.99,6257754.0,7860.0,0.775,10.14,2.112,141237.0,26.18,2373789.0,21.97,3809257.0,10.01,1786907.0,31.5,25.09,22.6
18/03/2023,194.4,17017519.0,0.1073,5010.0,0.087,10698.0,12.83,0.713,29429.0,108824.0,117.7,11016449.0,0.0,0.0,0.0,579.7,0.6829,0.8489,3617.0,8.018,760359.0,1525.0,2.008,372013.0,10.04,1394004.0,16217.0,0.6638,24.43,3.719,105584.0,26.65,913383.0,21.35,979368.0,10.86,828298.0,28.6,24.21,20.8
19/03/2023,201.9,34578563.0,0.09046,4355.0,0.06743,47352.0,11.27,0.6259,19702.0,113643.0,123.0,23002036.0,0.0,0.0,0.0,469.3,0.583,0.8049,3670.0,8.143,1484130.0,1846.0,2.492,1319752.0,11.03,4936897.0,20203.0,0.7233,27.93,2.418,111353.0,26.01,1748540.0,20.42,2323422.0,9.287,1316171.0,28.7,24.35,20.8
20/03/2023,194.8,14762923.0,0.03741,2301.0,0.02156,1755.0,12.73,0.7073,19819.0,109403.0,118.4,9009093.0,0.0,0.0,0.0,1387.0,0.681,2.036,2906.0,6.491,503860.0,0.0,0.0,0.0,2.09,166199.0,18228.0,0.6965,26.17,2.457,176214.0,12.64,864862.0,17.94,1276777.0,25.72,1941810.0,23.8,22.1,19.3
21/03/2023,182.0,18405194.0,0.07289,4890.0,0.05312,10468.0,9.344,0.5191,43377.0,120264.0,130.3,13323858.0,0.0,0.0,0.0,2196.0,0.6804,3.227,3860.0,8.623,881491.0,0.0,0.0,0.0,3.444,426853.0,7236.0,0.7119,10.16,0.0,0.0,10.08,965066.0,8.111,776560.0,24.6,2235592.0,22.9,20.28,18.2
22/03/2023,181.8,19091226.0,0.07808,7381.0,0.04783,5637.0,10.89,0.605,32409.0,123213.0,133.5,14623126.0,0.0,0.0,0.0,2318.0,0.7215,3.213,4291.0,9.562,1038921.0,0.0,0.0,0.0,5.216,590193.0,9540.0,0.7636,12.49,0.0,0.0,13.03,1140357.0,13.33,1188417.0,10.62,1148980.0,24.0,21.3,18.7
23/03/2023,186.4,21855185.0,0.0653,6156.0,0.07271,12088.0,12.54,0.6968,30888.0,127096.0,137.8,16929576.0,1.742,0.001725,611.5,1053.0,0.7212,1.46,4236.0,9.463,1142140.0,0.0,0.0,0.0,7.683,1145056.0,11336.0,0.7791,14.55,0.0,0.0,13.58,1367576.0,12.59,1392652.0,5.547,644684.0,26.7,21.66,19.2
24/03/2023,181.1,17543667.0,0.06299,3579.0,0.04168,5070.0,10.94,0.6077,42116.0,111448.0,120.6,12004140.0,0.0,0.0,0.0,939.0,0.708,1.326,3949.0,8.823,865779.0,0.0,0.0,0.0,4.653,509063.0,15045.0,0.7246,20.76,2.524,154553.0,19.55,1375179.0,16.16,1163754.0,11.2,1160158.0,25.1,21.22,17.6
25/03/2023,175.3,13855584.0,0.05159,4084.0,0.01146,1105.0,11.28,0.6268,35706.0,101717.0,109.9,9003671.0,0.0,0.0,0.0,1459.0,0.7296,1.999,3425.0,7.651,638112.0,0.0,0.0,0.0,2.188,208546.0,16824.0,0.6946,24.22,2.676,156114.0,9.865,595256.0,12.38,752849.0,20.87,1730271.0,24.5,21.71,19.9
26/03/2023,165.8,17116694.0,0.05035,4154.0,0.08798,19285.0,10.54,0.5857,23229.0,104825.0,113.4,12224913.0,0.0,0.0,0.0,1884.0,0.6765,2.784,3183.0,7.112,782777.0,0.0,0.0,0.0,4.268,616268.0,12767.0,0.719,17.76,1.191,59086.0,14.7,896978.0,12.97,815179.0,12.96,1263663.0,25.5,21.92,19.2
27/03/2023,185.9,27059066.0,0.117,12863.0,0.1015,20544.0,9.893,0.5496,18067.0,131671.0,142.9,20989282.0,0.0,0.0,0.0,1815.0,0.7571,2.397,4324.0,9.565,1396794.0,1380.0,1.763,395948.0,6.824,1189611.0,8748.0,0.7474,11.71,0.3376,37288.0,10.22,1081485.0,6.997,807754.0,8.334,1138915.0,24.3,21.57,19.6
28/03/2023,187.7,28727089.0,0.1135,14295.0,0.07181,14489.0,10.27,0.5703,31613.0,135445.0,147.0,22496821.0,0.0,0.0,0.0,4113.0,0.7733,5.319,4244.0,9.451,1436970.0,1857.0,2.373,471108.0,8.543,1600431.0,10494.0,0.8146,12.88,0.4721,63659.0,10.27,1274835.0,6.418,816068.0,6.267,906393.0,24.5,21.35,19.6
29/03/2023,183.6,19131043.0,0.1001,4617.0,0.09057,10939.0,10.83,0.6018,50993.0,124867.0,135.5,14354906.0,0.0,0.0,0.0,4293.0,0.6672,6.434,3715.0,8.299,906842.0,0.0,0.0,0.0,5.805,720373.0,6041.0,0.7621,7.926,0.4293,18933.0,14.73,990798.0,8.291,547027.0,23.9,2342067.0,27.0,22.39,19.1
30/03/2023,169.4,17362679.0,0.09474,903.0,0.06693,10080.0,10.75,0.5971,36361.0,107795.0,117.2,13048603.0,0.0,0.0,0.0,2879.0,0.6263,4.597,3408.0,7.603,855677.0,0.0,0.0,0.0,7.16,984593.0,3985.0,0.7388,5.394,2.209,-2267.0,24.55,519455.0,15.44,599063.0,20.95,1829606.0,25.3,19.85,15.7
31/03/2023,168.6,15721890.0,0.0924,2427.0,0.03265,3482.0,11.72,0.651,43969.0,108968.0,118.5,11924043.0,0.0,0.0,0.0,2386.0,0.6288,3.794,3186.0,7.117,713170.0,882.2,1.127,155505.0,3.34,422944.0,9898.0,0.6894,14.36,3.979,94225.0,24.02,652361.0,12.91,506090.0,14.97,1240035.0,25.6,19.23,14.4
01/04/2023,162.7,23500627.0,0.0966,11611.0,0.1259,22141.0,10.98,0.6098,28198.0,115461.0,125.6,18303698.0,0.0,0.0,0.0,3023.0,0.7832,3.859,50.63,0.08614,16333.0,1447.0,1.868,295223.0,2.519,467885.0,11431.0,0.7847,14.57,0.7218,74479.0,16.48,1702202.0,15.48,1862972.0,6.152,903880.0,20.1,17.08,14.8
02/04/2023,166.1,18639006.0,0.09886,4895.0,0.08142,15527.0,12.2,0.6781,25367.0,108156.0,117.6,14399722.0,0.0,0.0,0.0,3954.0,0.7663,5.16,2.152,0.003661,410.4,869.9,1.112,181519.0,2.263,422518.0,14889.0,0.788,18.9,4.84,180994.0,14.85,701392.0,15.55,795541.0,15.55,1909807.0,20.2,16.65,15.4
03/04/2023,174.0,24540179.0,0.08749,8047.0,0.08709,17610.0,14.68,0.8155,10598.0,108554.0,118.1,16923642.0,0.0,0.0,0.0,2304.0,0.7217,3.192,125.8,0.2179,53907.0,2401.0,3.134,681489.0,3.992,799725.0,15886.0,0.8428,18.85,2.275,192876.0,17.59,1907622.0,15.18,1622527.0,17.96,2521323.0,23.4,18.74,15.3
04/04/2023,173.4,26248773.0,0.1052,9621.0,0.09447,25929.0,12.74,0.7076,19713.0,110811.0,120.5,18556120.0,4.915,0.004867,1818.0,3311.0,0.7435,4.454,3540.0,7.824,1276176.0,1688.0,2.25,523207.0,8.643,1689368.0,13752.0,0.8223,16.73,1.937,172605.0,19.62,1986876.0,14.26,1402778.0,7.431,1110376.0,25.7,19.71,15.4
05/04/2023,172.8,35576451.0,0.1265,22302.0,0.09178,67877.0,9.239,0.5133,40899.0,109902.0,119.3,24615313.0,20.76,0.02056,17724.0,5252.0,0.7106,7.391,3743.0,8.278,1759998.0,1750.0,2.4,1434403.0,12.45,4513354.0,12358.0,0.7808,15.83,0.9263,78255.0,20.02,2222598.0,17.05,1855437.0,4.496,915764.0,25.3,19.16,15.1
06/04/2023,175.5,19723579.0,0.09753,9630.0,0.08688,16920.0,10.54,0.5856,41861.0,110981.0,120.1,13639762.0,1.035,0.001025,142.2,2325.0,0.7323,3.174,3575.0,7.962,920881.0,295.4,0.4079,81696.0,7.172,1000551.0,16622.0,0.7358,22.59,1.22,92537.0,14.46,1362807.0,10.15,942205.0,9.96,1069664.0,22.9,18.82,16.1
07/04/2023,164.1,13773642.0,0.0719,2954.0,0.04981,5260.0,10.35,0.5752,16369.0,96753.0,104.5,8843772.0,0.0,0.0,0.0,1045.0,0.6932,1.508,1557.0,3.478,298803.0,0.0,0.0,0.0,4.013,376858.0,17336.0,0.7716,22.47,2.09,105792.0,12.74,782469.0,11.0,791913.0,19.85,1640755.0,24.8,18.94,15.8
08/04/2023,157.4,4410903.0,0.09878,-4201.0,0.05985,4054.0,10.23,0.5684,32983.0,80561.0,86.7,2813329.0,0.0,0.0,0.0,1323.0,0.6145,2.153,1138.0,2.541,204666.0,0.0,0.0,0.0,1.506,109268.0,16030.0,0.6431,24.93,5.496,-264862.0,21.18,-1028855.0,7.376,-268779.0,36.45,1051207.0,24.6,19.19,15.7
09/04/2023,149.3,4483657.0,0.08738,-3315.0,0.05453,3905.0,12.13,0.674,27885.0,83368.0,89.77,3219880.0,0.0,0.0,0.0,2128.0,0.5042,4.221,338.0,0.7549,73121.0,0.0,0.0,0.0,3.082,288307.0,9995.0,0.6794,14.71,5.373,-300624.0,23.75,-1261910.0,8.773,-304091.0,36.51,973214.0,21.3,17.22,14.3
10/04/2023,155.4,12783015.0,0.08214,124.9,0.0928,13359.0,12.43,0.6906,25380.0,92857.0,100.2,8970505.0,0.0,0.0,0.0,1459.0,0.4661,3.129,1218.0,2.722,401323.0,0.0,0.0,0.0,6.491,957337.0,11009.0,0.7365,14.95,4.13,-58107.0,22.48,-114812.0,14.34,35996.0,19.57,1537901.0,21.9,15.48,10.9
11/04/2023,170.0,18193888.0,0.08722,3408.0,0.08844,14381.0,10.03,0.5572,21571.0,105901.0,114.5,12552173.0,0.0,0.0,0.0,2946.0,0.5979,4.928,3640.0,8.069,922865.0,750.3,1.036,168472.0,9.375,1344191.0,13018.0,0.7406,17.58,1.11,30794.0,20.81,907078.0,17.54,887733.0,6.471,701723.0,22.2,16.32,11.3
12/04/2023,179.0,20246180.0,0.1067,8390.0,0.07223,11640.0,9.374,0.5208,36656.0,111945.0,121.2,13994823.0,0.0,0.0,0.0,1397.0,0.7445,1.877,3725.0,8.301,972618.0,605.2,0.8356,143548.0,7.414,1111798.0,14892.0,0.6288,23.68,0.8145,62406.0,13.8,1112734.0,9.081,715814.0,10.19,1079586.0,21.1,17.18,13.0
13/04/2023,177.1,20168228.0,0.09286,5801.0,0.06698,13261.0,10.21,0.567,25716.0,114467.0,123.9,14450428.0,0.0,0.0,0.0,1536.0,0.6647,2.311,3823.0,8.503,1016419.0,512.2,0.7072,146794.0,6.871,994242.0,8590.0,0.6373,13.48,0.6124,39719.0,16.28,1049767.0,12.37,856568.0,13.29,1500417.0,22.6,17.64,13.8
14/04/2023,176.4,16810138.0,0.0834,4969.0,0.06433,10430.0,10.32,0.5734,24267.0,105052.0,113.6,11204581.0,0.0,0.0,0.0,1196.0,0.7246,1.65,3531.0,7.876,792381.0,525.2,0.7252,113064.0,5.561,776733.0,14346.0,0.6647,21.58,1.958,106947.0,17.44,870995.0,17.57,1090340.0,10.78,1016653.0,21.9,17.42,14.9
15/04/2023,158.5,13778072.0,0.09854,5979.0,0.08056,10761.0,10.23,0.5683,11912.0,98332.0,106.2,9992887.0,0.0,0.0,0.0,1107.0,0.717,1.544,3423.0,7.646,729837.0,0.0,0.0,0.0,5.694,718658.0,10790.0,0.5807,18.58,3.382,32495.0,20.66,451921.0,10.12,179781.0,11.85,989216.0,25.5,18.88,13.5
16/04/2023,165.2,14248858.0,0.1019,4352.0,0.1132,12870.0,12.31,0.684,8738.0,97354.0,105.1,9967333.0,0.0,0.0,0.0,2112.0,0.6747,3.131,1679.0,3.751,486147.0,0.0,0.0,0.0,4.874,651598.0,11456.0,0.6961,16.46,4.13,111326.0,12.01,375631.0,10.75,312466.0,27.5,2052776.0,25.0,20.66,15.7
17/04/2023,171.0,23829195.0,0.1178,9422.0,0.08933,19964.0,12.18,0.6768,17606.0,109642.0,118.7,16675845.0,0.0,0.0,0.0,1977.0,0.7112,2.779,3965.0,8.753,1275831.0,1288.0,1.779,433342.0,9.212,1798931.0,7029.0,0.7721,9.104,0.457,35470.0,19.59,1560458.0,19.4,1629973.0,6.765,1080622.0,21.9,17.2,13.0
18/04/2023,175.3,20478436.0,0.1009,3282.0,0.08989,16453.0,8.481,0.4712,22125.0,103067.0,111.4,13606360.0,0.0,0.0,0.0,401.2,0.6132,0.6543,3822.0,8.465,1061643.0,928.2,1.282,252220.0,5.989,1157092.0,13306.0,0.6911,19.25,3.328,160128.0,18.44,1027273.0,16.66,1003012.0,12.69,1463599.0,23.2,17.68,13.0
19/04/2023,173.0,24442518.0,0.1208,9120.0,0.09971,23919.0,10.33,0.5741,28180.0,108772.0,117.7,17290708.0,14.4,0.0204,581.0,1120.0,0.6697,1.672,3805.0,8.46,1255163.0,974.9,1.346,326345.0,4.894,1026977.0,11988.0,0.709,16.91,2.885,163804.0,19.83,1209798.0,15.37,1113764.0,9.841,1414639.0,24.4,18.67,14.1
20/04/2023,185.2,25912950.0,0.1081,10934.0,0.0874,19706.0,9.53,0.5295,38908.0,118109.0,128.0,18154720.0,0.0,0.0,0.0,1234.0,0.6398,1.929,4260.0,9.435,1343807.0,1285.0,1.774,413885.0,4.346,971594.0,10854.0,0.6853,15.84,0.7553,74162.0,9.765,1042034.0,16.53,1699150.0,11.02,1459043.0,19.6,17.87,15.9
21/04/2023,175.7,24184776.0,0.1079,9734.0,0.08506,19702.0,7.687,0.427,31817.0,112901.0,122.3,17110704.0,0.0,0.0,0.0,1889.0,0.5642,3.348,3764.0,8.315,1217907.0,953.8,1.317,313449.0,4.19,901469.0,11474.0,0.6805,16.86,1.062,92977.0,17.64,1653408.0,16.92,1609691.0,9.064,1268281.0,20.9,17.32,13.8
22/04/2023,172.1,15207109.0,0.1031,5619.0,0.06838,7000.0,12.83,0.7129,26716.0,106635.0,115.4,10606346.0,0.0,0.0,0.0,1016.0,0.7177,1.416,2707.0,6.029,626846.0,0.0,0.0,0.0,6.951,699412.0,12201.0,0.7195,16.96,2.491,133495.0,13.87,768504.0,17.46,1064972.0,10.55,996990.0,19.7,16.7,13.5
23/04/2023,167.0,13369599.0,0.09819,2011.0,0.08729,15577.0,11.69,0.6496,21534.0,100114.0,108.3,9584557.0,0.0,0.0,0.0,454.4,0.5853,0.7764,1347.0,3.009,219935.0,0.0,0.0,0.0,5.86,840399.0,13177.0,0.7414,17.77,2.418,26404.0,14.04,161551.0,17.06,348970.0,15.59,1366143.0,23.5,18.74,14.8
24/04/2023,175.1,17638732.0,0.08129,5139.0,0.07601,14433.0,12.47,0.6926,3982.0,101846.0,110.6,11714995.0,0.0,0.0,0.0,1844.0,0.6914,2.668,1710.0,3.782,525336.0,0.0,0.0,0.0,8.575,1341116.0,16016.0,0.7496,21.37,2.645,165203.0,15.73,1092818.0,16.12,1083127.0,17.07,1545722.0,23.0,19.36,16.5
25/04/2023,162.7,15194337.0,0.09942,3579.0,0.05817,10222.0,10.02,0.5567,22583.0,96584.0,105.0,10685674.0,0.0,0.0,0.0,1528.0,0.7151,2.136,442.6,0.9322,111566.0,0.0,0.0,0.0,7.388,1081824.0,17905.0,0.7373,24.28,3.335,113756.0,18.0,718389.0,15.84,697623.0,11.49,1060663.0,23.5,18.73,15.8
26/04/2023,177.1,17596991.0,0.0575,3776.0,0.06203,7528.0,10.41,0.5781,29671.0,98818.0,107.5,10999029.0,1.65,0.001633,369.0,139.6,0.6858,0.2036,1004.0,2.241,293866.0,0.0,0.0,0.0,6.785,906288.0,20596.0,0.7261,28.37,1.74,110376.0,15.87,1022492.0,15.63,1095915.0,16.6,1625547.0,21.5,18.31,14.9
27/04/2023,175.1,18887513.0,0.09329,3945.0,0.07603,14696.0,10.39,0.5775,16424.0,95674.0,104.5,11922004.0,0.0,0.0,0.0,20.7,0.7081,0.02924,1285.0,2.853,439315.0,318.9,0.4075,65290.0,9.013,1505525.0,19583.0,0.6892,28.41,0.9454,47832.0,18.38,1024093.0,12.61,742936.0,17.14,1629584.0,24.4,19.59,14.9
28/04/2023,176.3,23314448.0,0.08157,5084.0,0.05323,10122.0,10.39,0.577,40160.0,95275.0,104.5,14497998.0,0.0,0.0,0.0,89.11,0.5681,0.1569,1660.0,3.624,656179.0,247.5,0.3163,44375.0,9.519,1807498.0,20553.0,0.7278,28.24,0.8527,65992.0,17.68,1363255.0,11.13,922554.0,19.32,2260347.0,27.3,20.01,14.8
29/04/2023,178.4,33669728.0,0.08628,11230.0,0.08751,23221.0,10.49,0.5826,27320.0,109915.0,120.7,22903891.0,0.0,0.0,0.0,1030.0,0.7105,1.45,4162.0,9.1,1691622.0,0.0,0.0,0.0,16.45,3602051.0,15067.0,0.8011,18.81,0.431,57873.0,6.312,895945.0,7.708,1122885.0,7.003,1153647.0,20.6,18.14,15.2
30/04/2023,170.7,35649875.0,0.1066,10689.0,0.08362,28683.0,9.593,0.5329,13823.0,94507.0,103.8,21490226.0,0.0,0.0,0.0,512.9,0.7269,0.7056,3999.0,8.632,1950249.0,845.0,1.167,368382.0,15.75,4249220.0,19186.0,0.7868,24.39,0.8087,71966.0,12.8,1362015.0,9.211,1044216.0,8.293,1491176.0,20.1,15.8,12.9
01/05/2023,181.0,41709754.0,0.1442,28590.0,0.09729,29682.0,9.304,0.5169,14685.0,115311.0,126.6,29213043.0,9.284,0.009192,4230.0,2076.0,0.6723,3.088,3943.0,8.59,1995877.0,0.0,0.0,0.0,15.5,3982613.0,14410.0,0.6925,20.81,0.6324,76268.0,17.01,2300198.0,4.115,619614.0,8.271,1726165.0,21.3,14.98,10.7
02/05/2023,183.3,27577828.0,0.1437,11328.0,0.1273,26563.0,10.5,0.5834,19320.0,100827.0,110.7,16864568.0,0.0,0.0,0.0,182.7,0.6262,0.2917,2925.0,6.498,982379.0,352.8,0.4871,102221.0,11.56,2036030.0,20825.0,0.7471,27.87,0.1547,8506.0,16.04,1390148.0,3.659,357078.0,22.74,3285108.0,22.2,16.56,11.2
03/05/2023,181.4,20585035.0,0.1045,4834.0,0.07619,12637.0,10.58,0.5876,25304.0,91381.0,100.3,12156686.0,0.05031,7.126e-05,13.13,489.3,0.6284,0.7786,1696.0,3.779,612389.0,502.9,0.6944,123036.0,9.746,1576246.0,16329.0,0.6239,26.17,3.013,7115.0,18.75,479487.0,7.902,275457.0,33.53,3604875.0,23.5,18.3,14.2
04/05/2023,180.0,34079155.0,0.1252,15130.0,0.09906,26268.0,10.57,0.5872,34667.0,110515.0,121.3,22890990.0,0.0,0.0,0.0,2127.0,0.6292,3.381,3353.0,7.299,1467056.0,1075.0,1.484,419120.0,14.5,3440618.0,13437.0,0.6984,19.24,0.5405,59469.0,19.59,2246804.0,13.03,1632129.0,6.328,1088826.0,20.3,15.56,11.7
05/05/2023,182.2,28738942.0,0.1103,9021.0,0.1119,24120.0,10.71,0.5949,33333.0,103238.0,113.3,18600567.0,0.0,0.0,0.0,139.2,0.7506,0.1854,2682.0,5.957,1167815.0,1467.0,2.025,450061.0,12.21,2285712.0,21136.0,0.7062,29.93,1.778,117714.0,18.93,1208526.0,12.36,998929.0,6.504,1052056.0,21.9,15.86,11.0
06/05/2023,173.4,31729195.0,0.1032,13484.0,0.08135,21176.0,9.562,0.5312,30748.0,100622.0,110.5,20178963.0,10.29,0.01457,2544.0,944.6,0.6066,1.557,3656.0,8.114,1538276.0,833.9,1.151,294709.0,12.82,2632622.0,17007.0,0.7413,22.94,0.8277,91705.0,18.38,2395747.0,12.05,1670667.0,7.218,1320817.0,22.3,15.4,10.6
07/05/2023,192.2,25296099.0,0.07838,5500.0,0.03753,7366.0,5.197,0.2887,16360.0,110788.0,121.6,16112467.0,22.6,0.03201,6496.0,948.2,0.6586,1.44,371.8,0.8294,99349.0,1901.0,2.624,497526.0,10.28,1699378.0,14663.0,0.7147,20.52,1.573,114008.0,12.04,991119.0,12.45,1168989.0,25.16,3312292.0,15.8,11.7,7.1
08/05/2023,201.6,28325497.0,0.124,11375.0,0.0994,22078.0,5.488,0.3049,16159.0,112365.0,123.4,17100094.0,79.24,0.1122,26293.0,1723.0,0.58,2.971,1706.0,3.771,604375.0,3032.0,4.108,906696.0,9.122,1696655.0,15575.0,0.6743,23.1,1.173,93749.0,17.9,1540954.0,14.01,1289334.0,26.82,3506877.0,16.2,12.74,8.2
09/05/2023,200.4,36497266.0,0.1061,12071.0,0.1246,35619.0,3.544,0.1969,13013.0,122826.0,134.9,24230702.0,0.0,0.0,0.0,2278.0,0.6161,3.697,3519.0,7.758,1523217.0,2671.0,3.639,1079068.0,11.37,2903765.0,14025.0,0.6734,20.83,0.9277,88803.0,17.07,1772595.0,13.93,1515119.0,11.5,1893704.0,18.9,13.78,10.0
10/05/2023,194.4,42789462.0,0.1529,17978.0,0.138,59131.0,7.749,0.4305,28104.0,118234.0,129.8,27678610.0,27.35,0.02708,15456.0,3892.0,0.6271,6.207,3598.0,7.823,1766291.0,2950.0,3.994,1651201.0,14.29,4401381.0,13838.0,0.689,20.09,1.743,174190.0,18.83,2211607.0,17.12,1971563.0,7.308,1428069.0,19.7,14.44,9.7
11/05/2023,191.7,30413083.0,0.1641,17899.0,0.1046,25835.0,10.7,0.5945,76671.0,114848.0,126.1,20264457.0,0.0,0.0,0.0,2129.0,0.6442,3.305,3295.0,7.362,1240388.0,2131.0,2.942,682422.0,12.58,2441853.0,15351.0,0.6956,22.07,1.422,117982.0,17.38,1383968.0,15.07,1382579.0,8.727,1478464.0,21.4,15.44,10.8
12/05/2023,188.2,35250342.0,0.09948,12224.0,0.1066,26476.0,11.26,0.6255,122030.0,116942.0,128.4,24325535.0,0.0,0.0,0.0,3458.0,0.6252,5.531,3751.0,8.184,1601750.0,2712.0,3.632,875949.0,11.6,2596966.0,13786.0,0.6905,19.97,0.8126,100017.0,17.54,2166491.0,14.97,1866176.0,7.027,1275391.0,21.6,15.97,11.2
13/05/2023,182.4,29159917.0,0.09094,8456.0,0.08372,19588.0,4.805,0.267,22539.0,115856.0,127.2,20828282.0,0.0,0.0,0.0,2946.0,0.7059,4.173,474.7,0.9921,182601.0,616.0,0.8422,194318.0,10.78,2010996.0,14400.0,0.7154,20.13,1.287,105422.0,13.15,1198082.0,13.7,1395571.0,12.9,2202679.0,20.8,16.22,12.7
