date,au.nem.nsw1.demand.energy (GWh),au.nem.nsw1.demand.market_value (AUD),au.nem.nsw1.fuel_tech.coal_black.emissions (tCO2e),au.nem.nsw1.fuel_tech.coal_black.energy (GWh),au.nem.nsw1.fuel_tech.coal_black.market_value (AUD),au.nem.nsw1.fuel_tech.distillate.emissions (tCO2e),au.nem.nsw1.fuel_tech.distillate.energy (GWh),au.nem.nsw1.fuel_tech.distillate.market_value (AUD),au.nem.nsw1.fuel_tech.exports.emissions (tCO2e),au.nem.nsw1.fuel_tech.exports.emissions_factor (tCO2e/MWh),au.nem.nsw1.fuel_tech.exports.energy (GWh),au.nem.nsw1.fuel_tech.gas_ccgt.emissions (tCO2e),au.nem.nsw1.fuel_tech.gas_ccgt.energy (GWh),au.nem.nsw1.fuel_tech.gas_ccgt.market_value (AUD),au.nem.nsw1.fuel_tech.gas_ocgt.emissions (tCO2e),au.nem.nsw1.fuel_tech.gas_ocgt.energy (GWh),au.nem.nsw1.fuel_tech.gas_ocgt.market_value (AUD),au.nem.nsw1.fuel_tech.hydro.energy (GWh),au.nem.nsw1.fuel_tech.hydro.market_value (AUD),au.nem.nsw1.fuel_tech.imports.emissions (tCO2e),au.nem.nsw1.fuel_tech.imports.emissions_factor (tCO2e/MWh),au.nem.nsw1.fuel_tech.imports.energy (GWh),au.nem.nsw1.fuel_tech.pumps.energy (GWh),au.nem.nsw1.fuel_tech.pumps.market_value (AUD),au.nem.nsw1.fuel_tech.solar_rooftop.energy (GWh),au.nem.nsw1.fuel_tech.solar_rooftop.market_value (AUD),au.nem.nsw1.fuel_tech.solar_utility.energy (GWh),au.nem.nsw1.fuel_tech.solar_utility.market_value (AUD),au.nem.nsw1.fuel_tech.wind.energy (GWh),au.nem.nsw1.fuel_tech.wind.market_value (AUD),au.nem.nsw1.temperature_max (C),au.nem.nsw1.temperature_mean (C),au.nem.nsw1.temperature_min (C)
21/02/2020,185.9,9757220,137635,149.8,7717969,0,0,0,2891,0.7907,3.656,2704,6.04,321522,0,0,0,8.178,443348,8126,0.9529,8.527,0.4274,21488,9.812,517220,6.519,338186,10.63,537525,26.6,23.15,19.7,0.1124,10986,0.05652,8930,0,0,0
22/02/2020,175.2,7902520,123321,134.1,5993694,0,0,0,880,0.7406,1.188,1.762,0.002998,134.2,0,0,0,3.384,162861,12084,0.968,12.48,2.809,123691,7.452,302999,6.569,269645,20.03,898743,24.3,21.4,18.5,0.05723,4896,0.08429,8766,0,0,0
23/02/2020,172.3,8546855,129428,140.7,6969506,0,0,0,2670,0.7819,3.415,1114,2.488,137522,0,0,0,4.473,246744,8931,0.9005,9.918,1.417,64588,7.168,367363,4,200510,14.2,665384,25.9,22.65,19.4,0.09872,7767,0.06435,8158,0,0,0
24/02/2020,193.7,10497345,146070,158.9,8525020,0,0,0,4366,0.7855,5.559,3232,7.221,397494,0,0,0,8.318,481279,7809,0.8547,9.137,0,0,9.933,556950,6.298,348857,9.363,495989,28.4,23.75,19.1,0.02745,2714,0.0402,4361,0,0,0
25/02/2020,202.9,12656790,144628,157.4,9644723,0,0,0,844.2,0.8048,1.049,3462,7.735,493794,0,0,0,6.593,428610,15943,0.8474,18.81,0.1033,4887,11.88,848656,6.112,429409,7.324,393764,29.7,24.75,19.8,0.0643,6406,0.047,6115,0,0,0
26/02/2020,206.6,10131604,151851,165,8090252,0,0,0,863.4,0.8171,1.057,2350,5.25,270165,95.64,0.1222,4909,6.793,369732,9981,0.8987,11.11,0.675,26197,10.07,472599,5.423,258670,14.14,653251,32.2,26.95,21.7,0.04958,3893,0.03136,2399,0,0,0
27/02/2020,189.9,9356224,146337,158.7,7906398,0,0,0,1735,0.8416,2.061,1078,2.407,131498,0,0,0,5.603,296117,9383,0.8534,11,0,0,11.62,546195,6.385,302839,7.888,392306,27.2,23.65,20.1,0.07722,5014,0.04337,4183,0,0,0
28/02/2020,183.2,8667588,146462,158.4,7498708,0,0,0,4699,0.7897,5.95,1.906,0.003243,151.3,0,0,0,6.858,348267,6671,0.8326,8.012,0,0,14.42,653333,6.646,311815,9.418,433860,25.7,22.2,18.7,0.08325,7305,0.07586,6605,0,0,0
29/02/2020,174.9,8089300,145079,156.4,7256056,0,0,0,6242,0.8155,7.655,1.855,0.003156,145.3,0,0,0,3.813,207870,7018,0.8133,8.629,1.098,43550,12.51,512917,5.877,256301,8.009,327931,27.9,23.45,19,0.04426,3663,0.05536,5123,0,0,0
01/03/2020,182.6,8203084,132321,142.5,6281214,0,0,0,1308,0.8606,1.52,1167,2.606,151970,0,0,0,4.933,309279,16010,0.8237,19.44,0.6396,14503,14.16,560961,6.207,226239,8.452,366571,29.7,24.2,18.7,0.06479,5459,0.03944,3508,0,0,0
02/03/2020,210.4,13215141,146298,157.8,9473296,0,0,0,1027,0.7725,1.329,3646,8.101,507605,1539,2.124,189705,10.01,756973,13739,0.8351,16.45,0.4367,15451,12.77,853267,4.738,311030,12.56,672624,38,29,20,0.08398,4700,0.05585,4951,0,0,0
03/03/2020,192.9,9678358,150250,162.4,8052985,0,0,0,3918,0.7816,5.014,3529,7.884,399713,0,0,0,5.948,314187,5927,0.8758,6.768,0.4448,18603,4.519,231218,2.41,120393,12.71,616391,21.9,21.15,20.4,0.06712,4949,0.06802,8076,0,0,0
04/03/2020,194.4,10136875,149241,161.3,8391817,0,0,0,5996,0.7787,7.699,3422,7.646,408057,117.5,0.1501,7500,5.115,281045,6963,0.7956,8.752,1.137,51073,4.567,241957,1.735,90712,17.45,878887,25.6,22.1,18.6,0.0612,5065,0.041,4510,0,0,0
05/03/2020,196.8,10881180,151124,163.8,8658701,0,0,0,3906,0.7796,5.011,1428,3.19,175137,563.4,0.7363,42442,7.091,394575,7786,0.8005,9.727,1.139,46430,3.15,174066,1.728,92278,15.67,786519,22.8,21.35,19.9,0.07327,4823,0.06181,6360,0,0,0
06/03/2020,191.1,11242608,142969,154.7,8762361,0,0,0,1827,0.8035,2.273,2.203,0.003748,209.3,221.9,0.3064,19881,9.01,552056,12716,0.9331,13.63,0,0,9.821,493076,5.942,312877,9.928,545184,27.6,24.15,20.7,0.06187,5699,0.03653,4400,0,0,0
07/03/2020,170.3,7406925,125832,136,5861896,0,0,0,6472,0.7835,8.261,1.787,0.003041,129.8,0,0,0,2.368,106609,19763,0.9691,20.39,1.199,52070,9.361,402054,6.802,299532,13.14,563884,24.9,22.15,19.4,0.0568,5552,0.08397,11877,0,0,0
08/03/2020,162.7,5808090,105397,114,4058896,0,0,0,1309,0.7846,1.668,1.846,0.003141,108.3,0,0,0,1.366,57263,24675,0.9231,26.73,0,0,8.877,331942,6.042,227091,16.33,551311,23.2,19.9,16.6,0.1329,11834,0.1072,22862,0,0,0
09/03/2020,177.6,7391568,123284,133.4,5447361,0,0,0,1083,0.7835,1.382,1.966,0.003344,133.3,0,0,0,2.686,121446,21252,0.9653,22.02,0,0,8.274,350137,5.355,223743,15.71,620806,22.2,19.45,16.7,0.03741,2890,0.03182,3240,0,0,0
10/03/2020,178.5,8721523,133438,144.6,7128378,0,0,0,394.7,0.7792,0.5065,1.883,0.003205,153.6,0,0,0,5.85,322303,9495,0.9169,10.36,0,0,10.75,487100,5.945,273149,12.45,592624,23.6,20.1,16.6,0.06273,5575,0.04375,3917,0,0,0
11/03/2020,179.2,7855913,133151,144.5,6406615,0,0,0,1756,0.7652,2.295,2.255,0.003836,165,0,0,0,4.231,208343,11264,0.8999,12.52,0,0,12.02,506156,6.547,286871,13.67,594299,26,20.7,15.4,0.09578,8095,0.05321,4757,0,0,0
12/03/2020,181.2,7676050,126349,137.3,5769671,0,0,0,2713,0.7778,3.488,1291,2.884,133205,106,0.1354,3802,3.748,178153,17687,0.8374,21.12,0,0,12.11,480422,6.563,264235,13.13,527709,26.6,21.8,17,0.06671,4728,0.05318,4741,0,0,0
13/03/2020,177.8,7524102,121191,131.7,5489426,0,0,0,1590,0.7478,2.126,1.957,0.00333,136,0,0,0,5.679,249828,19431,0.8149,23.84,0.09707,3585,13.46,549088,6.434,264840,12.34,492743,26.5,20.8,15.1,0.09208,7032,0.0867,11972,0,0,0
14/03/2020,172,6782144,104562,113.5,4543425,0,0,0,61.82,0.7592,0.08142,1.58,0.002689,107.3,0,0,0,3.928,160088,28304,0.8204,34.5,1.175,45124,5.62,215425,5.847,225739,14.42,573100,17.9,17.5,17.1,0.07891,5114,0.06504,6218,0,0,0
15/03/2020,162.4,5658458,97779,106.2,3838893,0,0,0,122.5,0.7588,0.1615,1.53,0.002604,90.07,0,0,0,3.386,148963,26740,0.856,31.24,0.08628,3183,9.972,222878,6.913,167247,14.98,494928,20.3,16.65,13,0.07271,7104,0.05026,5430,0,0,0
16/03/2020,179.6,7866093,125188,136.2,5922575,0,0,0,4947,0.7531,6.569,1.867,0.003176,135.2,0,0,0,6.16,277395,18797,0.8068,23.3,0,0,9.632,405374,5.786,240690,14.79,627855,22.5,19.1,15.7,0.05232,5969,0.09498,15691,0,0,0
17/03/2020,179.4,9495462,114787,124.8,6516100,0,0,0,521.7,0.8079,0.6458,17.37,0.02955,2339,1510,2.085,160384,8.677,482597,24826,0.8076,30.74,0.1674,7913,10.37,627606,5.986,346850,7.838,352824,23.9,19.35,14.8,0.06688,6200,0.04081,4180,0,0,0
18/03/2020,177.6,8592682,118083,128.4,6089384,0,0,0,3362,0.7581,4.435,1421,3.174,188423,582.4,0.7442,33257,6.894,352645,23650,0.8059,29.35,0.2121,6414,13.7,617181,6.07,277314,7.658,331740,25.8,20.2,14.6,0.09133,6440,0.0684,6942,0,0,0
19/03/2020,186.7,8797879,127610,138.3,6346075,0,0,0,1470,0.7819,1.881,1508,3.345,170913,760,0.9712,42489,8.357,406450,21671,0.7984,27.14,0.02545,1069,13.21,616312,6,275658,4.547,198247,32,23.9,15.8,0.07524,2400,0.04147,5027,0,0,0
20/03/2020,196.5,8594658,123600,133.8,5872571,0,0,0,647.5,0.7491,0.8644,2949,6.588,295545,72.6,0.09277,3568,10.42,494113,19705,0.8437,23.36,0.495,16702,13.17,565431,6.326,270843,16.99,734882,34.7,26.45,18.2,0.07422,6959,0.07837,12374,0,0,0
21/03/2020,170.1,8241807,123669,133.8,6382286,0,0,0,1505,0.8,1.881,1.85,0.003148,149,0,0,0,5.905,307551,18752,0.8348,22.46,0.7552,31668,11.87,510693,6.142,277891,3.915,176847,27.6,22.85,18.1,0.1088,6989,0.0945,11722,0,0,0
22/03/2020,168.4,6857471,110949,120,4964591,0,0,0,99.77,0.8329,0.1198,1.804,0.00307,126.4,0,0,0,6.049,286463,23685,0.8666,27.33,2.867,89119,12.68,409246,6.023,198154,9.313,369432,29.6,23.8,18,0.06718,7595,0.06486,9247,0,0,0
23/03/2020,176.2,7958426,119469,129.2,5857415,0,0,0,615.3,0.7272,0.8461,1.911,0.003252,145.3,0,0,0,9.339,443825,14824,0.8531,17.38,0.2132,9168,9.217,405440,6.086,268712,15.18,684555,23,20.55,18.1,0.05272,5162,0.05397,5982,0,0,0
24/03/2020,178.8,8057266,126791,137.1,6102001,0,0,0,685.4,0.7777,0.8813,628.8,1.404,60974,119.8,0.153,6149,8.126,376956,14857,0.8003,18.56,0.929,35308,7.393,335738,3.593,161571,10.8,459691,22.4,19.4,16.4,0.04236,3496,0.02927,3074,0,0,0
25/03/2020,177.9,8223087,120913,130.7,5996359,0,0,0,86.87,0.8158,0.1065,2.426,0.004128,190,0,0,0,9.378,444726,20884,0.8315,25.12,0,0,7.306,332623,4.119,192029,8.769,396608,25.6,21.5,17.4,0.08976,8331,0.04509,4696,0,0,0
26/03/2020,177.5,8111121,121443,131.3,6010806,0,0,0,912.5,0.7835,1.165,1.986,0.003379,152.2,0,0,0,9.075,434491,17876,0.8103,22.06,0,0,7.01,312633,4.821,218538,11.51,522790,22.4,19.65,16.9,0.06922,7077,0.02168,2607,0,0,0
27/03/2020,172,8106094,118481,128,5957377,0,0,0,3665,0.7449,4.92,1.874,0.003189,147.1,98.73,0.1262,5429,10.27,492635,15806,0.7875,20.07,0,0,8.848,399122,5.121,231292,13.56,630987,23.9,20.65,17.4,0.05787,6759,0.1005,17869,0,0,0
28/03/2020,161.4,7395198,112228,121.1,5548582,0,0,0,3852,0.782,4.926,1.623,0.002761,126.3,0,0,0,5.528,285188,18530,0.7943,23.33,0,0,9.377,339578,5.394,208358,11.04,509712,26.2,20.6,15,0.03754,4361,0.03254,3975,0,0,0
29/03/2020,159.9,6900142,109943,118.7,5134698,0,0,0,1898,0.7865,2.413,1440,3.216,160354,0,0,0,5.47,268019,17331,0.7801,22.22,0.726,33909,9.157,402194,4.093,183463,8.769,338036,26,21.2,16.4,0.1094,11136,0.0826,17974,0,0,0
30/03/2020,176.1,10038611,116884,126.6,7311388,0,0,0,3190,0.785,4.064,3867,8.622,502772,0,0,0,9.695,654235,17921,0.7904,22.67,0,0,6.487,332446,4.293,220615,8.436,452191,24.8,21.65,18.5,0.1277,14532,0.07735,14061,0,0,0
31/03/2020,174.2,10022491,117636,127.7,7613360,0,0,0,2998,0.7919,3.786,2443,5.4,287795,265.8,0.367,44531,7.641,511219,21130,0.7995,26.43,0,0,11.49,593072,5.922,306388,4.625,262218,27,22.1,17.2,0.11,13153,0.1294,29640,0,0,0
01/04/2020,176.7,11241481,119066,129.3,8141177,0,0,0,1413,0.7698,1.835,1316,2.88,206154,94.69,0.1307,10573,6.425,422693,19270,0.7592,25.38,0,0,7.991,540935,4.972,306461,9.537,555228,24.8,21.45,18.1,0.1507,20761,0.1367,37070,0,0,0
02/04/2020,179.4,10598157,121498,131.8,7685664,0,0,0,4186,0.7618,5.495,4334,9.683,559362,368.4,0.5086,33728,10.61,639787,14865,0.7691,19.33,0,0,5.457,346889,2.452,156312,10.59,587254,25.4,22.1,18.8,0.1152,14609,0.09524,25293,0,0,0
03/04/2020,176.8,9089554,122029,131.9,7250999,0,0,0,1528,0.7903,1.934,3635,8.122,456151,0,0,0,8.008,528972,16729,0.8033,20.83,0,0,6.36,287993,1.558,78432,8.572,497369,25.8,21.65,17.5,0.1118,12256,0.1036,50927,0,0,0
04/04/2020,162.3,6607101,109910,118.8,4863519,0,0,0,1002,0.6989,1.434,73.11,0.1625,8369,0,0,0,4.275,203040,9798,0.8573,11.43,0.8734,29255,9.852,315297,4.805,159037,24.37,968705,25.6,22.2,18.8,0.08836,14740,0.07631,21034,0,0,0
05/04/2020,155.8,4331149,108568,117.4,3430104,0,0,0,2340,0.753,3.108,1.121,0.001907,57.37,0,0,0,3.484,159978,11905,0.7771,15.32,1.961,28165,11.93,192447,5.126,69221,17.71,467385,24.9,19.45,14,0.1173,20318,0.07149,16839,0,0,0
06/04/2020,169.9,10025474,122064,131.9,7707426,0,0,0,7252,0.7567,9.584,1358,3.013,256928,0,0,0,9.809,672439,15890,0.7819,20.32,0,0,10.69,489585,5.283,252043,9.222,420820,24.9,19.5,14.1,0.1403,23593,0.102,27019,0,0,0
07/04/2020,173.5,8345496,124290,134.4,6089205,0,0,0,6993,0.7818,8.945,3721,8.301,377545,0.03489,0.00004458,2.144,6.286,301739,16188,0.7813,20.72,0,0,7.946,374509,4.476,209599,8.38,359434,21.7,18.45,15.2,0.1187,23482,0.1546,40238,0,0,0
08/04/2020,175.4,7831754,120416,130.1,5751881,0,0,0,1900,0.7568,2.511,3552,7.935,358325,0,0,0,8.477,413304,12988,0.8191,15.86,0.006655,370,5.486,267458,4.448,209905,11.17,475669,20.4,18.1,15.8,0.1051,14876,0.08551,21717,0,0,0
09/04/2020,174.8,7269511,116824,126.2,5261534,0,0,0,3010,0.7456,4.038,3280,7.327,312770,0,0,0,7.724,352382,15710,0.809,19.42,0.625,15395,6.137,249975,1.695,70368,16.72,666589,22.2,19.25,16.3,0.09985,7619,0.0833,20670,0,0,0
10/04/2020,164.6,7903315,113237,122.6,6401764,0,0,0,1913,0.7756,2.467,196.1,0.4271,21155,0,0,0,6.327,433979,18781,0.8817,21.3,0.2377,9586,4.607,166521,3.431,141386,13.14,615817,23.3,20.45,17.6,0.113,16241,0.09907,26727,0,0,0
11/04/2020,161.7,4329900,104027,112.4,3224360,0,0,0,2902,0.723,4.014,1.864,0.003172,82.23,0,0,0,3.946,175754,15670,0.7809,20.07,4.801,51675,10.95,104122,5.168,58186,24.37,703759,26.5,20.1,13.7,0.1649,25797,0.1034,22386,0,0,0
12/04/2020,153.2,6782779,114327,123.7,5424513,0,0,0,2844,0.7738,3.675,19.03,0.03238,2195,0,0,0,4.042,275223,10179,0.7543,13.5,0.97,32736,12.33,390854,6.323,182686,9.515,331819,22.6,17.25,11.9,0.11,12382,0.1242,25287,0,0,0
13/04/2020,156.9,8862651,119953,130,7279086,0,0,0,1203,0.8521,1.412,32.61,0.05548,5507,0,0,0,4.826,443721,13783,0.8223,16.76,1.177,41938,10.45,352717,5.063,175718,1.701,76362,22.6,16.9,11.2,0.1146,13837,0.1074,22619,0,0,0
14/04/2020,167.6,7142161,122048,132.3,5725500,0,0,0,307,0.7951,0.386,1493,3.336,183268,0,0,0,3.985,280903,17325,0.8419,20.58,0.08734,2675,11.54,412766,5.831,207420,2.074,76413,24.5,18.7,12.9,0.1045,8537,0.06142,9928,0,0,0
15/04/2020,172.6,5744063,118449,128.4,4248500,0,0,0,3.435,0.7398,0.004643,1145,2.558,100524,0,0,0,4.46,195270,20778,0.8719,23.83,1.561,38906,11.32,292069,5.703,145702,7.863,266379,25.4,20.1,14.8,0.1018,10941,0.08347,11382,0,0,0
16/04/2020,175.5,5667935,121998,132.3,4225936,0,0,0,758.8,0.7587,1,809.3,1.807,79820,0,0,0,2.033,90250,13602,0.8697,15.64,0.5699,18829,6.549,153909,4.563,115435,20.36,631547,25.7,21.7,17.7,0.1094,12286,0.06392,6907,0,0,0
17/04/2020,170.9,5655820,122539,132.7,4347276,0,0,0,1737,0.7579,2.292,1.831,0.003116,95.82,0,0,0,2.992,145572,11636,0.8628,13.49,1.069,28563,11.28,278396,5.186,147201,19.06,593431,27.9,22.55,17.2,0.05687,6932,0.09405,19481,0,0,0
18/04/2020,158.9,7108590,124110,134.3,5751890,0,0,0,1070,0.8031,1.333,1.76,0.002995,131.6,0,0,0,2.643,148849,10076,0.9121,11.05,0.4344,17154,10.51,362009,4.73,177871,7.743,308785,24.9,18.95,13,0.1227,16504,0.08544,20227,0,0,0
19/04/2020,157.3,6577679,118949,128.7,5329009,0,0,0,266.2,0.9,0.2957,2.041,0.003472,142,0,0,0,3.475,196609,16141,0.9208,17.53,0.9384,25067,10.1,298908,4.99,146139,3.021,120749,23.9,18.05,12.2,0.103,10574,0.09203,18585,0,0,0
20/04/2020,175.9,7266561,119524,129.4,5233853,0,0,0,212.1,0.8497,0.2496,1006,2.248,115619,0,0,0,1.95,93053,22400,0.8404,26.65,1.033,31939,5.93,197701,2.832,91908,13.25,516001,19.4,16.5,13.6,0.0904,14227,0.09346,24989,0,0,0
21/04/2020,172.7,6872461,124041,134.2,5374759,0,0,0,343.2,0.8428,0.4073,1.865,0.003172,125.9,0,0,0,2.715,123614,21307,0.8467,25.17,1.172,35549,9.449,283648,3.007,93765,8.08,329197,25.4,19.65,13.9,0.1217,11572,0.08005,15574,0,0,0
22/04/2020,171.4,7095183,121080,131,5904204,0,0,0,224.2,0.7666,0.2925,69.43,0.1181,21858,0,0,0,3.192,212334,18610,0.9115,20.42,0.8781,21139,11.22,299057,5.23,157873,11.92,504201,26.3,20.1,13.9,0.08236,8704,0.07132,13042,0,0,0
23/04/2020,172.5,6449862,120660,130.6,5028954,0,0,0,29.31,0.8329,0.03519,2.211,0.003762,143.6,88.31,0.1128,5236,3.2,141457,24931,0.9314,26.77,1.227,24974,10.8,228110,4.577,113712,7.35,290569,26.2,19.55,12.9,0.1037,8851,0.1116,23103,0,0,0
24/04/2020,171.3,6360430,122780,132.9,4993677,0,0,0,159.9,0.8203,0.195,1.871,0.003184,118,0,0,0,4.313,189029,18916,0.9081,20.83,0.7686,19224,10.65,275712,4.748,128588,8.955,330515,28.4,22.4,16.4,0.1098,11806,0.08919,19031,0,0,0
25/04/2020,159.2,4805979,110029,119,3706759,0,0,0,123.3,0.8473,0.1456,1.855,0.003157,95.38,0,0,0,1.349,58344,22283,0.8849,25.18,1.534,13923,10.61,112948,4.867,52414,9.138,258965,25.8,20,14.2,0.1378,19611,0.1055,27137,0,0,0
26/04/2020,162,4076389,105514,114.1,3023818,0,0,0,48.82,0.864,0.0565,1.724,0.002932,71.62,0,0,0,1.509,59455,23261,0.8523,27.29,1.669,12418,6.967,84243,3.034,37907,16.43,298955,27.8,21.9,16,0.1172,24728,0.1082,28631,0,0,0
27/04/2020,173,7151462,130775,141.8,5762426,0,0,0,383,0.8353,0.4584,1.892,0.003219,129.7,0,0,0,1.357,66053,16172,0.8461,19.11,0.01441,460.3,6.793,250328,4.989,178310,6.426,257067,21.6,18.85,16.1,0.09872,21064,0.09199,25678,0,0,0
28/04/2020,174.5,5657193,118586,128.4,4063781,0,0,0,259.7,0.8083,0.3213,1.935,0.003293,102,86.03,0.1099,4373,0.9041,33698,22799,0.8614,26.47,0,0,6.412,229383,4.22,149257,14.78,430857,24.4,20.7,17,0.1148,18896,0.1068,29323,0,0,0
29/04/2020,177.5,7009067,127040,137.6,5974956,0,0,0,583.4,0.7752,0.7526,2.515,0.004279,171.9,0,0,0,1.669,103718,14870,0.8617,17.26,0,0,5.975,245568,1.58,63292,20.39,792941,25.1,21,16.9,0.1287,16436,0.1136,27210,0,0,0
30/04/2020,188.9,7147169,127786,138.6,5181300,0,0,0,176.2,0.7709,0.2286,2.052,0.003491,128.7,0,0,0,4.878,201137,19967,0.886,22.54,0,0,3.183,122991,2.226,79163,20.99,763548,21.1,20.1,19.1,0.09245,12486,0.07908,21610,0,0,0
01/05/2020,189.8,5213803,122913,133.7,3710368,0,0,0,19.73,0.73,0.02703,1.604,0.002729,63.92,0,0,0,3.177,93772,18543,0.8176,22.68,0,0,9.022,230064,2.77,96157,27.73,717344,16.7,13.5,10.3,0.1295,15052,0.1041,27018,0,0,0
02/05/2020,179.2,6195397,108080,117.6,4013059,0,0,0,19,0.7093,0.02678,1.387,0.002359,81.48,212,0.2928,12851,3.211,111266,20904,0.8069,25.91,1.604,50704,9.52,304200,2.607,62081,29.82,982184,18.3,15.35,12.4,0.1502,78041,0.1332,442605,0,0,0
03/05/2020,169.4,6573904,122949,133.8,5133322,0,0,0,266,0.7509,0.3542,1.572,0.002675,106.1,373.8,0.5161,31100,3.994,212759,10536,0.8773,12.01,0.4599,10295,10.65,317315,5.268,163545,14.35,481064,19.6,15.2,10.8,0.1311,23350,0.1067,164610,0,0,0
04/05/2020,186.9,10677666,133904,145.8,8270106,0,0,0,129.1,0.7774,0.1661,1049,2.292,207192,227,0.3134,23206,1.884,189942,23738,0.8669,27.38,1.211,47906,10.23,469573,5.068,232286,4.46,218485,19.4,14.45,9.5,0.1256,117979,0.1176,191617,0,0,0
05/05/2020,185.6,7117536,124360,135.2,5131040,0,0,0,0,0,0,984.6,2.158,94618,0,0,0,1.618,75335,29605,0.8746,33.85,0,0,8.534,232840,5.131,153206,7.776,291317,20.9,16.3,11.7,0.1209,25146,0.1026,176693,0,0,0
06/05/2020,184.1,6252340,123498,134.4,4594172,0,0,0,0,0,0,1.815,0.003088,112.5,0,0,0,0.6772,24148,27164,0.8166,33.26,0.8943,21304,9.722,218370,4.093,99900,11.79,395140,24.1,17.55,11,0.1128,21282,0.07789,21978,0,0,0
07/05/2020,186,6147228,121814,132.6,4436378,0,0,0,0,0,0,1.859,0.003163,103.3,234.7,0.2999,10292,2.911,100608,23379,0.8007,29.2,1.18,36970,7.738,201968,3.379,87859,17.87,580743,24.8,18,11.2,0.09831,17578,0.07579,20227,0,0,0
08/05/2020,176.7,5711140,121462,132.2,4178602,0,0,0,686.1,0.7786,0.8811,1.804,0.00307,95.21,176,0.2249,5251,3.792,143305,17720,0.8161,21.71,0.9771,18288,9.719,197156,4.252,87533,15.66,470650,28,20.95,13.9,0.1269,45639,0.1307,51631,0,0,0
09/05/2020,170.6,5024047,118482,128.5,3748646,0,0,0,691.8,0.7498,0.9227,1.644,0.002797,81.4,0,0,0,1.834,53444,12980,0.7875,16.48,2.236,49693,6.918,119900,3.294,71182,21.75,609598,25.8,21.05,16.3,0.1316,34446,0.1002,31238,0,0,0
10/05/2020,169.9,6032159,124105,134.5,5178410,0,0,0,2045,0.7601,2.69,1.15,0.001956,76.53,1065,1.47,77179,3.088,135016,11488,0.7793,14.74,1.216,22368,10.21,180357,4.898,98356,13.96,446771,19.3,15.3,11.3,0.1593,53562,0.1241,45449,0,0,0
11/05/2020,191.9,7240571,144574,156.9,6045266,0,0,0,965.2,0.8459,1.141,932.8,2.084,105947,0,0,0,2.196,107597,17434,0.7927,21.99,0,0,10,249482,5.438,152605,4.658,176412,19.4,13.7,8,0.09647,31882,0.102,35597,0,0,0
12/05/2020,195.7,7564052,138866,150.6,5903086,0,0,0,0,0,0,682.4,1.509,72957,0,0,0,1.071,52578,23607,0.8045,29.34,0,0,9.154,268196,5.071,163079,8.326,305024,21.9,15.2,8.5,0.06498,19950,0.0524,17517,0,0,0
13/05/2020,198.4,8752666,150284,163.1,6993075,0,0,0,177.5,0.8977,0.1977,947.8,2.091,99891,0,0,0,1.17,58641,20354,0.8451,24.09,0,0,6.69,292259,4.271,186549,4.195,176284,19.6,14.85,10.1,0.1293,30585,0.1189,37496,0,0,0
14/05/2020,201.1,9187212,152620,165.6,7102150,0,0,0,1770,0.8217,2.154,934.3,2.049,114496,0,0,0,1.739,94121,18554,0.8262,22.46,0,0,7.453,301019,5.332,215614,6.342,253222,18.6,14.4,10.2,0.06524,15232,0.05752,15709,0,0,0
15/05/2020,199.9,9667919,146444,158.9,7287678,0,0,0,1330,0.8244,1.613,25.51,0.0434,3498,0,0,0,2.063,127590,21052,0.8203,25.67,0,0,7.341,287593,5.501,216514,9.526,422698,15.6,12.65,9.7,0.08692,9815,0.07243,21006,0,0,0
16/05/2020,184.4,8268172,128849,139.6,6413419,0,0,0,1004,0.8222,1.221,2.022,0.00344,151.8,0,0,0,0.893,63092,22423,0.8129,27.58,0.636,18266,7.338,196401,5.038,154369,12.65,560406,19.6,15.3,11,0,0,0,0,0,0,0
17/05/2020,178.7,8120845,124061,134.4,5852508,0,0,0,2152,0.8102,2.656,1322,2.953,153042,0,0,0,0.8505,50691,21026,0.7936,26.49,0.9215,33686,8.17,293968,5.392,193031,11.42,488620,22.4,16.1,9.8,0,0,0,0,0,0,0
18/05/2020,195.2,9150100,132700,143.5,6642004,0,0,0,31.05,0.7482,0.0415,3147,7.007,341938,560,0.7732,50713,2.058,123800,17611,0.8471,20.79,0,0,6.061,252893,5.094,234551,16.06,707510,21,16.15,11.3,0,0,0,0,0,0,0
19/05/2020,189.3,9567843,127821,137.8,6886890,0,0,0,9.83,0.8114,0.01211,3495,7.809,407528,0,0,0,3.601,207723,18089,0.806,22.44,0.6478,16459,7.869,449281,3.483,199670,14.25,643547,21.4,17.55,13.7,0.01946,5991,0.01586,4602,0,0,0
20/05/2020,188,7615263,135382,146.1,5783671,0,0,0,610.7,0.8005,0.7629,2950,6.591,267761,0,0,0,1.483,68371,12901,0.8356,15.44,1.173,40020,6.821,254842,2.957,115022,16.33,623632,24.5,18.8,13.1,0.06333,16693,0.05367,14781,0,0,0
21/05/2020,198.5,11279836,143516,155.6,8621489,0,0,0,763.5,0.7926,0.9633,3643,8.131,464689,0,0,0,2.79,207354,15972,0.8473,18.85,1.216,46208,3.065,177657,2.81,164568,11.51,626414,18.8,16.7,14.6,0.09761,27391,0.06795,21947,0,0,0
